id,original,edit,meanGrade,pred
3981,ANALYSIS : Trump 's lived by the ratings but the numbers are n't <working/> ,rational,0.8,0.671321
5321,Brady : ' Everybody has their own <choice/> ' on White House visit,reality,0.8,0.891831
4705,Trump is <abandoning/> the climate pact,weatherizing,0.8,0.599456
1646,North Korean man begs China not to deport wife and young <son/> ,mistress,0.8,1.030549
10059,Gorka : Unmasking of Trump associates ' what you expect in a banana <republic/> ',tree,0.8,0.744221
10458,Muslim full face <veil/> to be banned in public places in Austria,makeup,0.8,1.390142
14402,French presidential candidate Marine Le Pen spotted at <Trump Tower/> ,laundromat,0.8,1.116309
4059,"Texas church <shooting/> , Zimbabwe and more : 5 things to know Wednesday",cupcake,0.8,0.70069
9246,Labour five points ahead and <Jeremy Corbyn/> much more popular than Theresa May in new poll,humanity,0.8,0.753962
9078,California governor scans <wildfire/> damage and blasts Trump for Paris climate pullout,skateboarding,0.8,0.962998
7688,"As Venezuelan <election/> nears , more upheaval and cries of fraud",fiesta,0.8,0.756896
7498,Steve Bannon ’s own <words/> show sharp break on security issues,mother,0.8,0.693024
4745,Trump anti-leak drive nets first guilty <pleas/> ,coma,0.8,0.651372
5533,Oversight committee : Flynn <investigation/> to be launched by DOD inspector general,flogging,0.8,1.458256
10930, <Environmentalists/> triumph as Senate upholds drilling rule,Groundhogs,0.8,0.997242
9176,Court clears takeover of Poland ’s new World <War/> II museum,kielbasa,0.8,0.736097
4230,YouTube accused of ' violence ' against young children over kids ' <content/> ,cereal,0.8,1.076204
14674,Trump <calls/> wife of hospitalized John McCain,haunts,0.8,0.773599
11615,Russia offers Philippines arms and close <friendship/> ,hindquarter,0.8,0.595708
13251,Brexit <Ad/> Luring U.K. Companies to France Banned by London Tube,syrup,0.8,0.667847
1752,Russian Presidential Election 2018 : Alexei Navalny Opposition Leader Formally Barred From <Competing/> ,Singing,0.8,1.110419
9301, <Oil/> Halts Slide Near $ 47 as U.S. Stockpiles Seen Extending Drop,Mud,0.8,0.763749
12430,CNN Poll : Three-quarters of <Americans/> approve of Trump 's plans to meet with Kim Jong-Un,racists,0.8,0.817875
9548,"Samantha Bee slams Devin Nunes for upcoming <memos/> : "" Get ready for ' Nunes Memo : Tokyo Drift ! ' """,movies,0.8,0.842416
8949,"Syrian regime army vows to drive out US from <country/> , state media says",pool,0.8,0.682082
6034,Tillerson faces his toughest audience yet : The <State/> Department,gristle,0.8,0.599446
4974,"Election 2017 : Theresa May should admit result is a rejection of hard Brexit , says EU <negotiator/> ",skunk,0.8,0.913631
2758,2020 Census Will Continue To Count <Prisoners/> Where They Are Incarcerated,puppys,0.8,0.964463
4524, <Trump/> names Brad Parscale as 2020 election campaign chief,Russia,0.8,0.464053
2115,Trump is likely to announce Jerome Powell as the next Fed <chair/> on Thursday,bartender,0.8,0.763777
3744,Trump Product Endorsements Drive <Consumers/> ... Away,dogs,0.8,1.245672
11594,La . Governor Sued Over State 's Alleged Failure To Provide <Lawyers/> To Poor Defendants,cookies,0.8,1.303535
1996,"Trump again <undercuts/> his secretary of State , dashing potential progress on North Korea",hugs,0.8,1.019544
1628,Groups : Justice court filings <defy/> Trump promises on religious freedom,mock,0.8,0.471755
2478,"North Korea 's economy may not survive another <year/> , defector says .",day,0.8,0.676127
529,3rd woman sues Donald Trump over nondisclosure <agreement/> ,tweet,0.8,0.654814
3825,"U.S. Already Feeling Consequences Of Global Warming , <Draft/> Report Finds",thermometer,0.8,0.634508
799,Miss Turkey Dethroned Over ‘ Unacceptable ’ <Tweet/> About Attempted Coup,gobble,0.8,0.866932
6310,Taiwan train company wants <apology/> for ' demon doll ' passenger,date,0.8,1.215347
2685,Republicans Prepare To <Lose/> On A Government Funding Bill,hug,0.8,0.848105
812,Estonian moms are training to fight Russia 's little green <men/> ,sprouts,0.8,1.173658
976,Senate Judiciary Committee : Kushner forwarded emails about ' a Russian backdoor overture and <dinner/> invite ',date,0.8,1.223903
4970,"U.S. judge loosens "" travel ban "" restrictions to exempt <grandparents/> , other family",rattlesnakes,0.8,1.07109
5570,"Paul Manafort Ghostwrote Op-Ed With Intel-Tied Russian * Last Week , * Says Mueller 's <Team/> | HuffPost",psychic,0.8,0.746605
2851,Elaine Chao : The woman caught in the <middle/> ,trap,0.8,0.623411
11922,FBI Director James Comey to testify at Russia <hearing/> : How to watch online,wedding,0.8,0.772219
8807, <Wife/> of British parliament assailant condemns attack,Dog,0.8,0.525442
1476,"Trump Is Ready for <Tax/> Cuts , but His Treasury Department Is n’t",Beef,0.8,1.566535
5888,Donald Trump made good on his <campaign/> promise about ISIS today,marital,0.8,1.135613
13617,A Crack in an Antarctic Ice <Shelf/> Is 8 Miles From Creating an Iceberg the Size of Delaware,elf,0.8,0.518825
13815,Report : Open Borders Advocate George Clooney Moving Family Back to Trump 's America for ' <Security/> Reasons,comedic,0.8,1.036846
13092,Most Americans Want Congress To <Investigate/> Michael Flynn,deport,0.8,0.798392
2131,Indian opposition calls for investigation into Adani over financial <fraud/> allegations,spanking,0.8,1.412906
9072,Mueller <investigation/> enters Year Two : What comes next — and how it could end,sneezing,0.8,0.934065
893,Nolte : ‘ National Review ’ Column Calls for <Surrender/> on Transgenderism,Coupons,0.8,0.793501
7801,"Fox News blocked reporter from investigating Trump/Russia ties then fired her for <reporting/> sexual harassment , former employee states",performing,0.8,1.052533
5229,Essential Politics : Trump 's ' fire and fury ' warning to <North Korea/> ,bartender,0.8,0.958019
6371, <Flexibility/> That A.C.A. Lent to Work Force Is Threatened by G.O.P. Plan,Dollar,0.8,0.403743
14904,How <Congress/> unwittingly turned the nation 's capital into the Wild West of marijuana,doctors,0.8,0.749595
2562,Dark <web/> operator involved in selling hacking tools nabbed . #Kehlios botnet,side,0.8,0.442242
12678,Lawyers challenging Trump ’s new travel ban hope for <court/> action by Wednesday,lunch,0.8,0.938492
3477,"Sarah Sanders touts Trump CIA pick Haspel , blasts ' <hypocrite/> ' Dems who oppose nominee",informed,0.8,0.505373
13309,Putin says Kim Jong Un won this <round/> .,pencil,0.8,1.054453
12947,"The women who accused Donald Trump of sexual misconduct should be heard out , U.N. Ambassador Nikki Haley <says/> ",moans,0.8,0.819439
2921,Trump travel ban heading to Supreme <Court/> ,pizza,0.8,1.373449
13526,Colombian president : nation on verge of completing <rebel/> disarmament,robot,0.8,0.71641
13983," <Hearing/> first arguments as member of the Supreme Court , Gorsuch jumps right in",Ignoring,0.8,0.626196
6104,Three journalists leaving CNN after retracted <article/> ,testicles,0.8,1.30156
9639,Florida school massacre sparks church sign : ' When will they <love/> their kids more than their guns ',kiss,0.8,1.08995
6729,Sharp <Words/> Over Wall Halt Plans for Mexican President to Visit White House,Edges,0.8,0.45199
309,This Company ’s Robots Are Making Everything — and <Reshaping/> the World,conquering,0.8,0.793972
13678,Toxic waste sites flooded ; EPA not on <scene/> ,trampoline,0.8,0.904887
13998,Trump <expected/> to invite France 's Macron for first state visit of his presidency,forgot,0.8,0.776029
940,Op-Ed Can math <stop/> partisan gerrymandering ?,multiply,0.8,0.64421
10544,Ex-U.S. attorney Patrick Fitzgerald on Comey 's legal <team/> ,baboon,0.8,1.095961
5673,Moscow Rejects Report on <Donald Trump/> Ties as ' Total Hoax ',silk,0.8,0.705922
2100,North Korea ' Very Far Along ' In Developing New Ballistic <Missile/> ,bread,0.8,0.762983
4918,"As Venezuelan <election/> nears , more upheaval and cries of fraud",farce,0.8,0.6789
11630,Bare-chested Putin takes dip in icy lake for <Epiphany/> ,shrinkage,0.8,1.28995
13403,Trump campaign inner <circle/> called before Senate committees,tube,0.8,0.708059
7306,"U.S. Already Feeling Consequences Of Global Warming , Draft <Report/> Finds",dodger,0.8,0.684201
4280,"Report : China Moves 300,000 <Troops/> Closer to North Korean Border",Elk,0.8,0.829205
1113,This Company ’s Robots Are <Making/> Everything — and Reshaping the World,destroying,0.8,0.920981
6913, <Republican/> Jeff Flake makes his stand against Trump .,Barber,0.8,0.773621
12797,Melania Trump has ' wonderful ' <visit/> with panda,tea,0.8,1.313355
5617,Trump on deal to <protect/> ‘ Dreamer ’ immigrants : ‘ NO MORE ’,Enslave,0.8,0.637991
5082,Beware the <Trump/> brain rot : The cognitive effects of this administration ’s actions could be disastrous,media,0.8,0.40189
8965,Comey hints that there are ' facts ' we do n't yet know about why Jeff Sessions recused himself from the Russia <probe/> ,spaceship,0.8,0.625426
5935,Report : Bannon wanted to use healthcare vote to make ' <enemies/> list ',grocery,0.8,1.108532
4693,Trump ’s Calls to <Lock/> Up Clinton Should Make Us Shudder,Wind,0.8,1.091783
6686,A woman interviewed 100 convicted rapists in India . This is what she <learned/> .,ate,0.8,0.894612
8053,APNewsBreak : American Samoans sue for <birthright/> citizenship,refundable,0.8,0.623922
1818,The United States is making sure its <missile/> defense systems are ready to go,flipper,0.8,0.678117
9886,Zimbabwe <army/> chief 's trip to China last week raises questions on coup,Kazoo,0.8,0.770366
1487,Is Trump 's <Tweet/> Transgender Ban Legal ? Maybe Not,baby,0.8,1.014222
4892,U.C.L.A. <Players/> Returning Home After Trump Asks Xi for Help,drinkers,0.8,0.6672
13560,How Much Does the NRA Spend on Lobbying ? Gun <Group/> Had Record Year in 2017,holster,0.8,0.509887
3021,Obama <library/> 's public cost estimated at $ 175M : report,Hair,0.8,1.711169
14516,"Landmark Milgram experiments on <obedience/> recreated in Poland , with similarly horrifying conclusion",bathing,0.8,1.171465
9941,Dog <dies/> in overhead locker on United Airlines plane,sleeps,0.8,0.771883
1629,Brexit Ad Luring U.K. <Companies/> to France Banned by London Tube,horses,0.8,0.668069
4536,"U.S. Already Feeling <Consequences/> Of Global Warming , Draft Report Finds",Chills,0.8,0.624116
10540,Police declare ‘ major <incident/> ’ on London Bridge after van reportedly hits pedestrians,snark,0.8,0.941611
6563, <Trump/> Says He Does n't Want Poor People In Charge Of The Economy,pumpkin,0.8,0.675707
4013,Supreme court narrows <protections/> for whistleblowers,windpipes,0.8,0.701868
14521,Ca n't Pay Your Student <Loans/> ? The Government May Come After Your House,Minion,0.8,1.235576
10747,Kellyanne Conway is blaming Biden and <Hillary/> for opioid epidemic,puppies,0.8,1.227623
312,Leaked memo schooled Tillerson on human <rights/> ,decency,0.8,0.948353
5281,Donald Trump made good on his <campaign/> promise about ISIS today,podunk,0.8,0.980274
5129,Hillary Clinton : I 'm to blame for <election/> loss but interference cost me dear,bird,0.8,0.643606
1344,"D.C. , <Maryland/> announce they 're suing Trump over foreign payments to his business",puppies,0.8,0.950876
1879,Bill Clinton paved the way for <trump/> .,parking,0.8,0.867638
3056,The moment a US father hears his dead <daughter/> 's heartbeat,Frog,0.8,0.961742
9748,Steve Bannon Reportedly <Attacked/> Paul Ryan As ‘ A Limp-D ** k Motherf ** ker ’,praised,0.8,0.686031
7040,Kasich wo n’t close door on 2020 presidential <run/> ,sweatshirt,0.8,0.975865
5953,Hundreds of thousands of workers could lose their <jobs/> if Senate health bill passes,socks,0.8,1.101259
12930,Karl : <Sources/> close to president say it may be time for Kushner to take leave of absence,Ventriloquists,0.8,0.819139
11538,Five hundred head teachers accuse Theresa May of pushing <schools/> ' to breaking point ',fashion,0.8,1.050036
2724,A U.S. citizen has escaped a Bali <prison/> by climbing out of the roof,church,0.8,0.709455
10030,"Win or lose , President Trump ( mostly ) <wins/> , operatives and analysts say",cooks,0.8,0.908278
6607,"40 percent of voters believe Trump is fit to be <president/> , a new low",quarterback,0.8,1.143016
2118,""" There is no Man Behind the Curtain , "" says man behind the <curtain/> .",man,0.8,0.625159
11860,"Despite Trump ’s unpopularity , Democrats face long road back into <power/> ",nachos,0.8,1.245694
14120,Alabama agonizes over <Trump/> attacks on Sessions,bear,0.8,0.694358
7701,North Korea ' Very Far Along ' In Developing New Ballistic <Missile/> ,Kielbasa,0.8,0.954043
2060,How Trump ’s ‘ Fire and <Fury/> ’ Rhetoric Plays Into North Korea ’s Hands,ice,0.8,0.668853
9466,Trump says Democrats are ' <missing/> in action ',cute,0.8,1.295628
7640,"Even Now , Paul Ryan Really Does n’t Want To Talk About <Donald Trump/> ",goblins,0.8,1.132438
404,Why rightwingers are desperate for Sweden to ‘ <fail/> ’,dance,0.8,1.401306
11704,The Latest : It was Putin <call/> that had Trump fuming at Flynn,horse,0.8,1.0859
8210,"Devout Christian volunteer charged with <killing/> wife and daughters , 7 and 8",painting,0.8,0.829518
1698,“ Fake <news/> ” or free speech : Is Google cracking down on left media ?,diamonds,0.8,0.704634
9083,Pence <Creates/> His Own VP Club With Biden and Cheney,hates,0.8,0.766239
13163,"At U.N. , Russia proposes new inquiry into <chemical/> attacks in Syria",marshmallow,0.8,1.109203
2266,Praljak : Bosnian Croat war criminal <dies/> after taking poison in court,Explodes,0.8,0.60306
12190,"Jfk File : Fbi Monitored Martin Luther King 's ' Abnormal ' <Sex/> Life of Orgies , Hookers and Joan Baez",Home,0.8,0.664639
3540,The <lessons/> we learned from Nixon about when presidents unravel,conspiracies,0.8,0.657189
9290,"Saccone still not conceding , despite seemingly insurmountable <odds/> ",snow,0.8,0.684271
14294,Trump really wants the ( North Korean ) <show/> to go on,concert,0.8,0.870215
10256,"Mourning The Sad Trump Truth , And How <Vegas/> Snapped Me Out Of It",puzzles,0.8,1.017865
10465,"Trump speaks on Scalise shooting , calling for unity and <working/> together for the common good",shooting,0.8,0.580233
13173,Israel <strikes/> Iran-supplied arms depot near Damascus airport,salutes,0.8,0.538961
11817,Utah ’s Orrin Hatch Could <Face/> Democratic Challenger,poke,0.8,0.938196
206,Czech zoo saws horns off rhinos to ward off <poachers/> ,spirits,0.8,0.879661
11505,Baldwin returns as Trump in ' SNL ' parody of ' Fox and <Friends/> ',Fanatics,0.8,0.859511
5976,"Trump Is Ready for Tax <Cuts/> , but His Treasury Department Is n’t",returns,0.8,0.844751
3675,The United States is making sure its <missile/> defense systems are ready to go,rutabaga,0.8,0.98987
13126,"Sanders and Warren are criticizing Obama ’s $ 400,000 Wall <Street/> speech . Here ’s why it ’s a bad idea .",Banger,0.8,1.075528
11948,From CNN : Whistleblower : We tested <Trump/> slogans in 2014,detergent,0.8,0.818914
2520,What do Trump supporters <expect/> ?,eat,0.8,1.264482
878,Trump reluctant to blame <Russia/> for attack on ex-spy in U.K.,dog,0.8,1.110029
14449,Do conservatives feel the same fear and embarrassment as I do over <President Trump/> ?,shoelaces,0.8,0.837081
13701,“ The fish rots from the head ” : a <historian/> on the unique corruption of Trump ’s White House,fishmonger,0.8,0.620179
